project_name,project_description,project_default_mover_names,project_default_sensor_names,movement_group_name,movement_group_desc,movement_group_default_mover_names,movement_group_default_sensor_names,movement_take_name,movement_take_Desc,movement_take_default_mover_names,movement_take_default_sensor_names,data_track_name,data_track_desc,data_track_technician,data_track_mover_names,data_track_sensor_names,data_track_filename,owner_email,Date_Recorded_On
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDab_Phil_2,Take 2 of Dab in Laban Diagonal Scale,Phil,video-hd,diagonalDab_2-video-hd.mov,video-hd track of Take 2 of Dab in Laban Diagonal Scale,Alistar Macleod,Phil,video-hd,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalDab_2-video-hd.mov,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDab_Phil_3,Take 3 of Dab in Laban Diagonal Scale,Phil,audio,diagonalDab_3-audio.aif,audio track of Take 3 of Dab in Laban Diagonal Scale,Alistar Macleod,Phil,audio,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalDab_3-audio.aif,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDab_Phil_3,Take 3 of Dab in Laban Diagonal Scale,Phil,kinect,diagonalDab_3-kinect.txt,kinect track of Take 3 of Dab in Laban Diagonal Scale,Alistar Macleod,Phil,kinect,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalDab_3-kinect.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDab_Phil_3,Take 3 of Dab in Laban Diagonal Scale,Phil,Annotation,diagonalDab_3-markers.txt,Annotation track of Take 3 of Dab in Laban Diagonal Scale,Alistar Macleod,Phil,Annotation,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalDab_3-markers.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDab_Phil_3,Take 3 of Dab in Laban Diagonal Scale,Phil,Annotation,diagonalDab_3-maxmarkers.txt,Annotation track of Take 3 of Dab in Laban Diagonal Scale,Alistar Macleod,Phil,Annotation,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalDab_3-maxmarkers.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDab_Phil_3,Take 3 of Dab in Laban Diagonal Scale,Phil,Annotation,diagonalDab_3-maxmarkers_space.txt,Annotation track of Take 3 of Dab in Laban Diagonal Scale,Alistar Macleod,Phil,Annotation,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalDab_3-maxmarkers_space.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDab_Phil_3,Take 3 of Dab in Laban Diagonal Scale,Phil,Annotation,diagonalDab_3-maxmarkers_time.txt,Annotation track of Take 3 of Dab in Laban Diagonal Scale,Alistar Macleod,Phil,Annotation,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalDab_3-maxmarkers_time.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDab_Phil_3,Take 3 of Dab in Laban Diagonal Scale,Phil,Annotation,diagonalDab_3-maxmarkers_weight.txt,Annotation track of Take 3 of Dab in Laban Diagonal Scale,Alistar Macleod,Phil,Annotation,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalDab_3-maxmarkers_weight.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDab_Phil_3,Take 3 of Dab in Laban Diagonal Scale,Phil,Vicon Mocap,diagonalDab_3-mocap.c3d,Vicon Mocap track of Take 3 of Dab in Laban Diagonal Scale,Alistar Macleod,Phil,Vicon Mocap,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalDab_3-mocap.c3d,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDab_Phil_3,Take 3 of Dab in Laban Diagonal Scale,Phil,Vicon Mocap,diagonalDab_3-mocap.txt,Vicon Mocap track of Take 3 of Dab in Laban Diagonal Scale,Alistar Macleod,Phil,Vicon Mocap,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalDab_3-mocap.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDab_Phil_3,Take 3 of Dab in Laban Diagonal Scale,Phil,"6 Axes accelerometers and gyroscopes, EMG",diagonalDab_3-physio.txt,"6 Axes accelerometers and gyroscopes, EMG track of Take 3 of Dab in Laban Diagonal Scale",Alistar Macleod,Phil,"6 Axes accelerometers and gyroscopes, EMG",MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalDab_3-physio.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDab_Phil_3,Take 3 of Dab in Laban Diagonal Scale,Phil,video,diagonalDab_3-video.mov,video track of Take 3 of Dab in Laban Diagonal Scale,Alistar Macleod,Phil,video,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalDab_3-video.mov,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDab_Phil_3,Take 3 of Dab in Laban Diagonal Scale,Phil,video-hd,diagonalDab_3-video-hd.mov,video-hd track of Take 3 of Dab in Laban Diagonal Scale,Alistar Macleod,Phil,video-hd,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalDab_3-video-hd.mov,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDab_Phil_1,Take 1 of Dab in Laban Diagonal Scale,Phil,Vicon Mocap,PHIL_DAB_001.bvh,Vicon Mocap track of Take 1 of Dab in Laban Diagonal Scale,Alistar Macleod,Phil,Vicon Mocap,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/PHIL_DAB_001.bvh,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDab_Phil_2,Take 2 of Dab in Laban Diagonal Scale,Phil,Vicon Mocap,PHIL_DAB_002.bvh,Vicon Mocap track of Take 2 of Dab in Laban Diagonal Scale,Alistar Macleod,Phil,Vicon Mocap,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/PHIL_DAB_002.bvh,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDab_Phil_3,Take 3 of Dab in Laban Diagonal Scale,Phil,Vicon Mocap,PHIL_DAB_003.bvh,Vicon Mocap track of Take 3 of Dab in Laban Diagonal Scale,Alistar Macleod,Phil,Vicon Mocap,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/PHIL_DAB_003.bvh,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_Efforts,The Effort Elements Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDirect_Phil_1,Take 1 of Movement with Direct Effort in Laban Diagonal Scale,Phil,audio,diagonalDirect_1-audio.aif,audio track of Take 1 of Movement with Direct Effort in Laban Diagonal Scale,Alistar Macleod,Phil,audio,MS_Experiment_20131209/Final/data/clean/Phil/efforts/diagonalDirect_1-audio.aif,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_Efforts,The Effort Elements Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDirect_Phil_1,Take 1 of Movement with Direct Effort in Laban Diagonal Scale,Phil,kinect,diagonalDirect_1-kinect.txt,kinect track of Take 1 of Movement with Direct Effort in Laban Diagonal Scale,Alistar Macleod,Phil,kinect,MS_Experiment_20131209/Final/data/clean/Phil/efforts/diagonalDirect_1-kinect.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_Efforts,The Effort Elements Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDirect_Phil_1,Take 1 of Movement with Direct Effort in Laban Diagonal Scale,Phil,Annotation,diagonalDirect_1-markers.txt,Annotation track of Take 1 of Movement with Direct Effort in Laban Diagonal Scale,Alistar Macleod,Phil,Annotation,MS_Experiment_20131209/Final/data/clean/Phil/efforts/diagonalDirect_1-markers.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_Efforts,The Effort Elements Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDirect_Phil_1,Take 1 of Movement with Direct Effort in Laban Diagonal Scale,Phil,Annotation,diagonalDirect_1-maxmarkers.txt,Annotation track of Take 1 of Movement with Direct Effort in Laban Diagonal Scale,Alistar Macleod,Phil,Annotation,MS_Experiment_20131209/Final/data/clean/Phil/efforts/diagonalDirect_1-maxmarkers.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_Efforts,The Effort Elements Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDirect_Phil_1,Take 1 of Movement with Direct Effort in Laban Diagonal Scale,Phil,"6 Axes accelerometers and gyroscopes, EMG",diagonalDirect_1-physio.txt,"6 Axes accelerometers and gyroscopes, EMG track of Take 1 of Movement with Direct Effort in Laban Diagonal Scale",Alistar Macleod,Phil,"6 Axes accelerometers and gyroscopes, EMG",MS_Experiment_20131209/Final/data/clean/Phil/efforts/diagonalDirect_1-physio.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_Efforts,The Effort Elements Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDirect_Phil_1,Take 1 of Movement with Direct Effort in Laban Diagonal Scale,Phil,video,diagonalDirect_1-video.mov,video track of Take 1 of Movement with Direct Effort in Laban Diagonal Scale,Alistar Macleod,Phil,video,MS_Experiment_20131209/Final/data/clean/Phil/efforts/diagonalDirect_1-video.mov,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_Efforts,The Effort Elements Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDirect_Phil_1,Take 1 of Movement with Direct Effort in Laban Diagonal Scale,Phil,video-hd,diagonalDirect_1-video-hd.mov,video-hd track of Take 1 of Movement with Direct Effort in Laban Diagonal Scale,Alistar Macleod,Phil,video-hd,MS_Experiment_20131209/Final/data/clean/Phil/efforts/diagonalDirect_1-video-hd.mov,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_Efforts,The Effort Elements Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalDirect_Phil_1,Take 1 of Movement with Direct Effort in Laban Diagonal Scale,Phil,Vicon Mocap,PHIL_DIRECT_001.bvh,Vicon Mocap track of Take 1 of Movement with Direct Effort in Laban Diagonal Scale,Alistar Macleod,Phil,Vicon Mocap,MS_Experiment_20131209/Final/data/clean/Phil/efforts/PHIL_DIRECT_001.bvh,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalFlick_Phil_1,Take 1 of Flick  in Laban Diagonal Scale,Phil,audio,diagonalFlick_1-audio.aif,audio track of Take 1 of Flick  in Laban Diagonal Scale,Alistar Macleod,Phil,audio,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalFlick_1-audio.aif,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalFlick_Phil_1,Take 1 of Flick  in Laban Diagonal Scale,Phil,kinect,diagonalFlick_1-kinect.txt,kinect track of Take 1 of Flick  in Laban Diagonal Scale,Alistar Macleod,Phil,kinect,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalFlick_1-kinect.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalFlick_Phil_1,Take 1 of Flick  in Laban Diagonal Scale,Phil,Annotation,diagonalFlick_1-markers.txt,Annotation track of Take 1 of Flick  in Laban Diagonal Scale,Alistar Macleod,Phil,Annotation,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalFlick_1-markers.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalFlick_Phil_1,Take 1 of Flick  in Laban Diagonal Scale,Phil,Annotation,diagonalFlick_1-maxmarkers.txt,Annotation track of Take 1 of Flick  in Laban Diagonal Scale,Alistar Macleod,Phil,Annotation,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalFlick_1-maxmarkers.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalFlick_Phil_1,Take 1 of Flick  in Laban Diagonal Scale,Phil,Annotation,diagonalFlick_1-maxmarkers_space.txt,Annotation track of Take 1 of Flick  in Laban Diagonal Scale,Alistar Macleod,Phil,Annotation,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalFlick_1-maxmarkers_space.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalFlick_Phil_1,Take 1 of Flick  in Laban Diagonal Scale,Phil,Annotation,diagonalFlick_1-maxmarkers_time.txt,Annotation track of Take 1 of Flick  in Laban Diagonal Scale,Alistar Macleod,Phil,Annotation,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalFlick_1-maxmarkers_time.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalFlick_Phil_1,Take 1 of Flick  in Laban Diagonal Scale,Phil,Annotation,diagonalFlick_1-maxmarkers_weight.txt,Annotation track of Take 1 of Flick  in Laban Diagonal Scale,Alistar Macleod,Phil,Annotation,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalFlick_1-maxmarkers_weight.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalFlick_Phil_1,Take 1 of Flick  in Laban Diagonal Scale,Phil,Vicon Mocap,diagonalFlick_1-mocap.c3d,Vicon Mocap track of Take 1 of Flick  in Laban Diagonal Scale,Alistar Macleod,Phil,Vicon Mocap,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalFlick_1-mocap.c3d,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalFlick_Phil_1,Take 1 of Flick  in Laban Diagonal Scale,Phil,Vicon Mocap,diagonalFlick_1-mocap.txt,Vicon Mocap track of Take 1 of Flick  in Laban Diagonal Scale,Alistar Macleod,Phil,Vicon Mocap,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalFlick_1-mocap.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalFlick_Phil_1,Take 1 of Flick  in Laban Diagonal Scale,Phil,"6 Axes accelerometers and gyroscopes, EMG",diagonalFlick_1-physio.txt,"6 Axes accelerometers and gyroscopes, EMG track of Take 1 of Flick  in Laban Diagonal Scale",Alistar Macleod,Phil,"6 Axes accelerometers and gyroscopes, EMG",MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalFlick_1-physio.txt,sfdilial@sfu.ca,2013-DEC-09
EFFORT-BEA-CUBE,Effort and Basic Effort Actions in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonal_ActionDrives,The Action Drives Isolated performed repeatedly in Laban Diagonal Scale,"Karen Studd, Philip Seth","Vicon Mocap, 6 axes Accelerometers and gyroscopes, EMG, Kinect, Audio, Video",diagonalFlick_Phil_1,Take 1 of Flick  in Laban Diagonal Scale,Phil,video,diagonalFlick_1-video.mov,video track of Take 1 of Flick  in Laban Diagonal Scale,Alistar Macleod,Phil,video,MS_Experiment_20131209/Final/data/clean/Phil/diagonal_ActionDrives/diagonalFlick_1-video.mov,sfdilial@sfu.ca,2013-DEC-09
